date,home_team,away_team,winner,first_shooter,match_key,home_team.res,away_team.res,goal_diff,total_goals,abs_goal_diff,tournament,neutral,country,ninety_winner,match_type,goal_efficiency,early_goals,mid_goals,late_goals,extra_goals,total_team_goals,late_goal_ratio,early_goal_ratio,goal_momentum,draw_90,winner_is_ninety_winner,late_goal_shift,goals_penalty_ratio,big_tourney,match_intensity,home_confed,pressure_index,home_advantage,neutral_big_tourney,game_balance,year,decade,result_type,target_win_home
2000-02-04,Romania,Georgia,Romania,Colombia,2000-02-04 Romania Georgia,Romania,Georgia,0,2,0,Cyprus International Tournament,TRUE,Cyprus,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,0,0,1,2000,2000,draw,TRUE
2000-02-12,South Africa,Tunisia,South Africa,South Africa,2000-02-12 South Africa Tunisia,South Africa,Tunisia,0,4,0,African Cup of Nations,TRUE,Ghana,Draw,draw,4,1,0,1,0,2,0.5,0.5,0,TRUE,FALSE,0,4,TRUE,4,CAF,1,0,1,1,2000,2000,draw,TRUE
2000-02-13,Nigeria,Cameroon,Cameroon,Nigeria,2000-02-13 Nigeria Cameroon,Nigeria,Cameroon,0,4,0,African Cup of Nations,FALSE,Nigeria,Draw,draw,4,1,1,0,0,2,0,0.5,-1,TRUE,FALSE,-1,4,TRUE,4,CAF,1,1,0,1,2000,2000,draw,FALSE
2000-02-19,United States,Colombia,Colombia,United States,2000-02-19 United States Colombia,United States,Colombia,0,4,0,Gold Cup,FALSE,United States,Draw,draw,4,1,0,1,0,2,0.5,0.5,0,TRUE,FALSE,0,4,FALSE,0,Other,0,1,0,1,2000,2000,draw,FALSE
2000-03-19,Suriname,Saint Lucia,Suriname,Colombia,2000-03-19 Suriname Saint Lucia,Suriname,Saint Lucia,1,1,1,FIFA World Cup qualification,FALSE,Suriname,Suriname,close,0.5,0,0,1,0,1,1,0,1,FALSE,TRUE,1,0.5,FALSE,0,Other,0,1,0,0.5,2000,2000,close_win,TRUE
2000-04-29,British Virgin Islands,Sint Maarten,British Virgin Islands,Colombia,2000-04-29 British Virgin Islands Sint Maarten,British Virgin Islands,Sint Maarten,0,0,0,Friendly,FALSE,British Virgin Islands,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2000,2000,draw,TRUE
2000-04-30,British Virgin Islands,Antigua and Barbuda,Antigua and Barbuda,Colombia,2000-04-30 British Virgin Islands Antigua and Barbuda,British Virgin Islands,Antigua and Barbuda,0,2,0,Friendly,FALSE,British Virgin Islands,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2000,2000,draw,FALSE
2000-05-10,Maldives,Sri Lanka,Sri Lanka,Colombia,2000-05-10 Maldives Sri Lanka,Maldives,Sri Lanka,0,2,0,Friendly,FALSE,Maldives,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2000,2000,draw,FALSE
2000-05-11,Senegal,Mali,Senegal,Colombia,2000-05-11 Senegal Mali,Senegal,Mali,0,4,0,Amílcar Cabral Cup,TRUE,Cape Verde,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2000,2000,draw,TRUE
2000-05-20,Malawi,Angola,Angola,Colombia,2000-05-20 Malawi Angola,Malawi,Angola,0,0,0,COSAFA Cup,FALSE,Malawi,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2000,2000,draw,FALSE
2000-05-21,Barbados,Cuba,Barbados,Colombia,2000-05-21 Barbados Cuba,Barbados,Cuba,0,2,0,FIFA World Cup qualification,FALSE,Barbados,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,FALSE,0,CONCACAF,0,1,0,1,2000,2000,draw,TRUE
2000-06-04,France,Japan,France,France,2000-06-04 France Japan,France,Japan,0,4,0,King Hassan II Tournament,TRUE,Morocco,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,UEFA,0,0,0,1,2000,2000,draw,TRUE
2000-06-07,Iran,Egypt,Egypt,Colombia,2000-06-07 Iran Egypt,Iran,Egypt,0,2,0,Friendly,FALSE,Iran,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2000,2000,draw,FALSE
2000-06-11,Lesotho,Zambia,Lesotho,Colombia,2000-06-11 Lesotho Zambia,Lesotho,Zambia,0,0,0,COSAFA Cup,FALSE,Lesotho,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2000,2000,draw,TRUE
2000-06-29,Netherlands,Italy,Italy,Italy,2000-06-29 Netherlands Italy,Netherlands,Italy,0,0,0,UEFA Euro,FALSE,Netherlands,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,1,0,1,2000,2000,draw,FALSE
2000-07-14,Libya,Chad,Libya,Colombia,2000-07-14 Libya Chad,Libya,Chad,2,4,2,African Cup of Nations qualification,FALSE,Libya,Libya,moderate,1.3333333333333333,0,0,0,0,1,0,0,0,FALSE,TRUE,0,1.3333333333333333,FALSE,0,Other,0,1,0,0.3333333333333333,2000,2000,moderate_win,TRUE
2000-07-16,Mozambique,Lesotho,Lesotho,Colombia,2000-07-16 Mozambique Lesotho,Mozambique,Lesotho,1,1,1,African Cup of Nations qualification,FALSE,Mozambique,Mozambique,close,0.5,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0.5,FALSE,0,CAF,0,1,0,0.5,2000,2000,close_win,FALSE
2000-09-03,Togo,Sierra Leone,Togo,Colombia,2000-09-03 Togo Sierra Leone,Togo,Sierra Leone,2,2,2,African Cup of Nations qualification,FALSE,Togo,Togo,moderate,0.6666666666666666,0,0,0,0,1,0,0,0,FALSE,TRUE,0,0.6666666666666666,FALSE,0,CAF,0,1,0,0.3333333333333333,2000,2000,moderate_win,TRUE
2000-10-04,United Arab Emirates,South Korea,United Arab Emirates,Colombia,2000-10-04 United Arab Emirates South Korea,United Arab Emirates,South Korea,0,2,0,United Arab Emirates Friendship Tournament,FALSE,United Arab Emirates,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2000,2000,draw,TRUE
2000-10-28,Kenya,Uganda,Uganda,Colombia,2000-10-28 Kenya Uganda,Kenya,Uganda,0,2,0,Friendly,FALSE,Kenya,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2000,2000,draw,FALSE
2000-12-02,Ethiopia,Rwanda,Ethiopia,Colombia,2000-12-02 Ethiopia Rwanda,Ethiopia,Rwanda,0,2,0,Friendly,TRUE,Uganda,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2000,2000,draw,TRUE
2001-01-17,China PR,Egypt,Egypt,Colombia,2001-01-17 China PR Egypt,China PR,Egypt,0,0,0,Cup of Ancient Civilizations,TRUE,Iran,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2001,2000,draw,FALSE
2001-01-27,South Korea,Paraguay,South Korea,Colombia,2001-01-27 South Korea Paraguay,South Korea,Paraguay,0,2,0,Lunar New Year Cup,TRUE,Hong Kong,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,0,0,1,2001,2000,draw,TRUE
2001-02-11,Eswatini,Zambia,Eswatini,Colombia,2001-02-11 Eswatini Zambia,Eswatini,Zambia,0,0,0,COSAFA Cup,FALSE,Swaziland,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2001,2000,draw,TRUE
2001-07-12,Ynys Môn,Jersey,Ynys Môn,Colombia,2001-07-12 Ynys Môn Jersey,Ynys Môn,Jersey,0,4,0,Island Games,TRUE,Isle of Man,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2001,2000,draw,TRUE
2001-07-13,Guernsey,Ynys Môn,Guernsey,Colombia,2001-07-13 Guernsey Ynys Môn,Guernsey,Ynys Môn,0,0,0,Island Games,TRUE,Isle of Man,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2001,2000,draw,TRUE
2001-07-29,Uruguay,Honduras,Honduras,Uruguay,2001-07-29 Uruguay Honduras,Uruguay,Honduras,0,4,0,Copa América,TRUE,Colombia,Draw,draw,4,1,1,0,0,2,0,0.5,-1,TRUE,FALSE,-1,4,TRUE,4,CONMEBOL,1,0,1,1,2001,2000,draw,FALSE
2001-08-03,China PR,North Korea,North Korea,Colombia,2001-08-03 China PR North Korea,China PR,North Korea,0,4,0,Friendly,FALSE,China PR,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,1,0,1,2001,2000,draw,FALSE
2001-08-03,Kuwait,Trinidad and Tobago,Kuwait,Colombia,2001-08-03 Kuwait Trinidad and Tobago,Kuwait,Trinidad and Tobago,0,2,0,Friendly,TRUE,China PR,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,0,0,1,2001,2000,draw,TRUE
2001-08-05,Kuwait,North Korea,North Korea,Colombia,2001-08-05 Kuwait North Korea,Kuwait,North Korea,0,2,0,Friendly,TRUE,China PR,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,0,0,1,2001,2000,draw,FALSE
2001-08-18,Zambia,Angola,Angola,Colombia,2001-08-18 Zambia Angola,Zambia,Angola,0,2,0,COSAFA Cup,FALSE,Zambia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2001,2000,draw,FALSE
2001-10-24,Kenya,Uganda,Kenya,Colombia,2001-10-24 Kenya Uganda,Kenya,Uganda,0,0,0,Friendly,TRUE,Tanzania,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2001,2000,draw,TRUE
2001-10-24,Tanzania,DR Congo,Tanzania,Colombia,2001-10-24 Tanzania DR Congo,Tanzania,DR Congo,0,4,0,Friendly,FALSE,Tanzania,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2001,2000,draw,TRUE
2001-12-18,Ethiopia,Burundi,Ethiopia,Colombia,2001-12-18 Ethiopia Burundi,Ethiopia,Burundi,0,4,0,Friendly,TRUE,Rwanda,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2001,2000,draw,TRUE
2002-01-06,Martinique,Haiti,Martinique,Colombia,2002-01-06 Martinique Haiti,Martinique,Haiti,0,6,0,Friendly,FALSE,Martinique,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,Other,0,1,0,1,2002,2000,draw,TRUE
2002-01-26,Canada,Martinique,Canada,Canada,2002-01-26 Canada Martinique,Canada,Martinique,0,2,0,Gold Cup,TRUE,United States,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,FALSE,0,CONCACAF,0,0,0,1,2002,2000,draw,TRUE
2002-01-27,Mexico,South Korea,South Korea,South Korea,2002-01-27 Mexico South Korea,Mexico,South Korea,0,0,0,Gold Cup,TRUE,United States,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CONCACAF,0,0,0,1,2002,2000,draw,FALSE
2002-01-30,United States,Canada,United States,United States,2002-01-30 United States Canada,United States,Canada,0,0,0,Gold Cup,FALSE,United States,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2002,2000,draw,TRUE
2002-02-10,Senegal,Cameroon,Cameroon,Cameroon,2002-02-10 Senegal Cameroon,Senegal,Cameroon,0,0,0,African Cup of Nations,TRUE,Mali,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2002,2000,draw,FALSE
2002-02-12,Cyprus,Switzerland,Cyprus,Colombia,2002-02-12 Cyprus Switzerland,Cyprus,Switzerland,0,2,0,Cyprus International Tournament,FALSE,Cyprus,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,1,0,1,2002,2000,draw,TRUE
2002-02-15,China PR,Slovenia,Slovenia,Colombia,2002-02-15 China PR Slovenia,China PR,Slovenia,0,0,0,Lunar New Year Cup,TRUE,Hong Kong,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2002,2000,draw,FALSE
2002-02-16,Thailand,North Korea,North Korea,Colombia,2002-02-16 Thailand North Korea,Thailand,North Korea,0,0,0,King's Cup,FALSE,Thailand,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,1,0,1,2002,2000,draw,FALSE
2002-03-30,Botswana,South Africa,South Africa,Colombia,2002-03-30 Botswana South Africa,Botswana,South Africa,0,0,0,COSAFA Cup,FALSE,Botswana,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2002,2000,draw,FALSE
2002-05-17,Russia,Belarus,Belarus,Colombia,2002-05-17 Russia Belarus,Russia,Belarus,0,2,0,Friendly,FALSE,Russia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,1,0,1,2002,2000,draw,FALSE
2002-05-19,Russia,Serbia,Serbia,Colombia,2002-05-19 Russia Serbia,Russia,Serbia,0,2,0,Friendly,FALSE,Russia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,1,0,1,2002,2000,draw,FALSE
2002-06-16,Spain,Republic of Ireland,Spain,Republic of Ireland,2002-06-16 Spain Republic of Ireland,Spain,Republic of Ireland,0,2,0,FIFA World Cup,TRUE,South Korea,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,UEFA,1,0,1,1,2002,2000,draw,TRUE
2002-06-22,South Korea,Spain,South Korea,South Korea,2002-06-22 South Korea Spain,South Korea,Spain,0,0,0,FIFA World Cup,FALSE,South Korea,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,AFC,1,1,0,1,2002,2000,draw,TRUE
2002-07-21,South Africa,Madagascar,South Africa,Colombia,2002-07-21 South Africa Madagascar,South Africa,Madagascar,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2002,2000,draw,TRUE
2002-09-05,Iraq,Iran,Iraq,Colombia,2002-09-05 Iraq Iran,Iraq,Iran,0,0,0,WAFF Championship,TRUE,Syria,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,0,0,1,2002,2000,draw,TRUE
2002-09-07,Syria,Iran,Iran,Colombia,2002-09-07 Syria Iran,Syria,Iran,0,4,0,WAFF Championship,FALSE,Syria,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,AFC,0,1,0,1,2002,2000,draw,FALSE
2002-09-17,Iran,Morocco,Iran,Colombia,2002-09-17 Iran Morocco,Iran,Morocco,0,2,0,Friendly,FALSE,Iran,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2002,2000,draw,TRUE
2002-09-19,Iran,Paraguay,Iran,Colombia,2002-09-19 Iran Paraguay,Iran,Paraguay,0,2,0,Friendly,FALSE,Iran,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2002,2000,draw,TRUE
2002-10-23,Kenya,South Africa,Kenya,Colombia,2002-10-23 Kenya South Africa,Kenya,South Africa,0,2,0,Friendly,TRUE,Tanzania,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2002,2000,draw,TRUE
2002-10-26,Tanzania,South Africa,South Africa,Colombia,2002-10-26 Tanzania South Africa,Tanzania,South Africa,0,2,0,Friendly,FALSE,Tanzania,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2002,2000,draw,FALSE
2002-10-26,Kenya,Uganda,Kenya,Colombia,2002-10-26 Kenya Uganda,Kenya,Uganda,0,2,0,Friendly,TRUE,Tanzania,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2002,2000,draw,TRUE
2002-11-19,South Africa,Senegal,Senegal,Colombia,2002-11-19 South Africa Senegal,South Africa,Senegal,0,2,0,Friendly,FALSE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2002,2000,draw,FALSE
2002-12-27,Niger,Burkina Faso,Burkina Faso,Colombia,2002-12-27 Niger Burkina Faso,Niger,Burkina Faso,0,2,0,Friendly,FALSE,Niger,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2002,2000,draw,FALSE
2002-12-29,Niger,Mali,Niger,Colombia,2002-12-29 Niger Mali,Niger,Mali,0,4,0,Friendly,FALSE,Niger,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2002,2000,draw,TRUE
2003-01-20,Bangladesh,Maldives,Bangladesh,Colombia,2003-01-20 Bangladesh Maldives,Bangladesh,Maldives,0,2,0,SAFF Cup,FALSE,Bangladesh,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2003,2000,draw,TRUE
2003-02-04,Uruguay,Iran,Uruguay,Iran,2003-02-04 Uruguay Iran,Uruguay,Iran,0,2,0,Lunar New Year Cup,TRUE,Hong Kong,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONMEBOL,0,0,0,1,2003,2000,draw,TRUE
2003-03-07,Benin,Niger,Benin,Colombia,2003-03-07 Benin Niger,Benin,Niger,0,2,0,TIFOCO Tournament,FALSE,Benin,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2003,2000,draw,TRUE
2003-03-15,Guadeloupe,French Guiana,Guadeloupe,Colombia,2003-03-15 Guadeloupe French Guiana,Guadeloupe,French Guiana,0,4,0,Friendly,TRUE,Martinique,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2003,2000,draw,TRUE
2003-03-22,Mozambique,Lesotho,Mozambique,Colombia,2003-03-22 Mozambique Lesotho,Mozambique,Lesotho,0,0,0,COSAFA Cup,FALSE,Mozambique,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2003,2000,draw,TRUE
2003-03-27,Tunisia,Ghana,Tunisia,Colombia,2003-03-27 Tunisia Ghana,Tunisia,Ghana,0,4,0,Friendly,FALSE,Tunisia,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2003,2000,draw,TRUE
2003-03-30,Ghana,Madagascar,Ghana,Colombia,2003-03-30 Ghana Madagascar,Ghana,Madagascar,0,6,0,Friendly,TRUE,Tunisia,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,CAF,0,0,0,1,2003,2000,draw,TRUE
2003-05-24,Botswana,Malawi,Malawi,Colombia,2003-05-24 Botswana Malawi,Botswana,Malawi,0,2,0,COSAFA Cup,FALSE,Botswana,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2003,2000,draw,FALSE
2003-07-09,New Caledonia,Vanuatu,New Caledonia,Colombia,2003-07-09 New Caledonia Vanuatu,New Caledonia,Vanuatu,0,2,0,South Pacific Games,TRUE,Fiji,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2003,2000,draw,TRUE
2003-08-16,Malawi,Zambia,Malawi,Colombia,2003-08-16 Malawi Zambia,Malawi,Zambia,0,2,0,COSAFA Cup,FALSE,Malawi,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2003,2000,draw,TRUE
2003-09-24,Algeria,Gabon,Algeria,Colombia,2003-09-24 Algeria Gabon,Algeria,Gabon,0,4,0,Friendly,FALSE,Algeria,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2003,2000,draw,TRUE
2003-09-26,Algeria,Burkina Faso,Algeria,Colombia,2003-09-26 Algeria Burkina Faso,Algeria,Burkina Faso,0,0,0,Friendly,FALSE,Algeria,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2003,2000,draw,TRUE
2003-12-08,Kenya,Rwanda,Rwanda,Colombia,2003-12-08 Kenya Rwanda,Kenya,Rwanda,0,2,0,CECAFA Cup,TRUE,Sudan,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2003,2000,draw,FALSE
2003-12-08,Sudan,Uganda,Uganda,Colombia,2003-12-08 Sudan Uganda,Sudan,Uganda,0,0,0,CECAFA Cup,FALSE,Sudan,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2003,2000,draw,FALSE
2004-02-11,Tunisia,Nigeria,Tunisia,Tunisia,2004-02-11 Tunisia Nigeria,Tunisia,Nigeria,0,2,0,African Cup of Nations,FALSE,Tunisia,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,CAF,1,1,0,1,2004,2000,draw,TRUE
2004-02-19,Kazakhstan,Armenia,Kazakhstan,Colombia,2004-02-19 Kazakhstan Armenia,Kazakhstan,Armenia,0,6,0,Cyprus International Tournament,TRUE,Cyprus,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,UEFA,0,0,0,1,2004,2000,draw,TRUE
2004-02-28,Lesotho,Botswana,Botswana,Colombia,2004-02-28 Lesotho Botswana,Lesotho,Botswana,0,0,0,COSAFA Cup,FALSE,Lesotho,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2004,2000,draw,FALSE
2004-06-23,Jordan,Syria,Syria,Colombia,2004-06-23 Jordan Syria,Jordan,Syria,0,2,0,WAFF Championship,TRUE,Iran,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,0,0,1,2004,2000,draw,FALSE
2004-06-24,Portugal,England,Portugal,England,2004-06-24 Portugal England,Portugal,England,0,4,0,UEFA Euro,FALSE,Portugal,Draw,draw,4,0,0,1,1,2,0.5,0,1,TRUE,FALSE,1,4,TRUE,4,UEFA,1,1,0,1,2004,2000,draw,TRUE
2004-06-26,Sweden,Netherlands,Netherlands,Sweden,2004-06-26 Sweden Netherlands,Sweden,Netherlands,0,0,0,UEFA Euro,TRUE,Portugal,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2004,2000,draw,FALSE
2004-07-18,Angola,Botswana,Angola,Colombia,2004-07-18 Angola Botswana,Angola,Botswana,0,2,0,COSAFA Cup,FALSE,Angola,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2004,2000,draw,TRUE
2004-07-21,Uruguay,Brazil,Brazil,Brazil,2004-07-21 Uruguay Brazil,Uruguay,Brazil,0,2,0,Copa América,TRUE,Peru,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CONMEBOL,1,0,1,1,2004,2000,draw,FALSE
2004-07-25,Argentina,Brazil,Brazil,Argentina,2004-07-25 Argentina Brazil,Argentina,Brazil,0,4,0,Copa América,TRUE,Peru,Draw,draw,4,0,1,1,0,2,0.5,0,1,TRUE,FALSE,1,4,TRUE,4,CONMEBOL,1,0,1,1,2004,2000,draw,FALSE
2004-07-30,Uzbekistan,Bahrain,Bahrain,Bahrain,2004-07-30 Uzbekistan Bahrain,Uzbekistan,Bahrain,0,4,0,AFC Asian Cup,TRUE,China PR,Draw,draw,4,0,0,2,0,2,1,0,2,TRUE,FALSE,2,4,TRUE,4,UEFA,1,0,1,1,2004,2000,draw,FALSE
2004-07-31,Japan,Jordan,Japan,Japan,2004-07-31 Japan Jordan,Japan,Jordan,0,2,0,AFC Asian Cup,TRUE,China PR,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,AFC,1,0,1,1,2004,2000,draw,TRUE
2004-08-03,China PR,Iran,China PR,China PR,2004-08-03 China PR Iran,China PR,Iran,0,2,0,AFC Asian Cup,FALSE,China PR,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,Other,1,1,0,1,2004,2000,draw,TRUE
2004-10-22,Nigeria,Ecuador,Ecuador,Colombia,2004-10-22 Nigeria Ecuador,Nigeria,Ecuador,0,4,0,Friendly,TRUE,Libya,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2004,2000,draw,FALSE
2004-10-24,Zimbabwe,Zambia,Zambia,Colombia,2004-10-24 Zimbabwe Zambia,Zimbabwe,Zambia,0,0,0,COSAFA Cup,FALSE,Zimbabwe,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2004,2000,draw,FALSE
2004-11-20,Zambia,Angola,Angola,Colombia,2004-11-20 Zambia Angola,Zambia,Angola,0,0,0,COSAFA Cup,FALSE,Zambia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2004,2000,draw,FALSE
2004-11-30,Thailand,Estonia,Thailand,Colombia,2004-11-30 Thailand Estonia,Thailand,Estonia,0,0,0,King's Cup,FALSE,Thailand,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,1,0,1,2004,2000,draw,TRUE
2004-11-30,Singapore,Hong Kong,Hong Kong,Colombia,2004-11-30 Singapore Hong Kong,Singapore,Hong Kong,0,0,0,Friendly,FALSE,Singapore,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,1,0,1,2004,2000,draw,FALSE
2004-12-02,Thailand,Slovakia,Slovakia,Colombia,2004-12-02 Thailand Slovakia,Thailand,Slovakia,0,2,0,King's Cup,FALSE,Thailand,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2004,2000,draw,FALSE
